school_year,school_code,school_name,sid,grade_level,el_status,iep,ecodis,days_enrolled_at_school,days_absent_at_school,days_suspended_out_of_school,marking_period,course,final_grade_mark
2017,440,SCHOOL E,6378,9,Never EL,0,0,283,1,0,Fall,Math 9,B
2017,440,SCHOOL E,6508,9,Never EL,0,0,283,8,0,Fall,Math 9,B
2017,440,SCHOOL E,6519,9,Never EL,0,0,283,5,0,Fall,Math 9,C+
2017,440,SCHOOL E,6587,9,Never EL,0,0,283,5,0,Fall,Math 9,A+
2017,440,SCHOOL E,6609,9,Never EL,0,0,283,20,0,Fall,Math 9,B
2017,440,SCHOOL E,6828,9,Never EL,0,0,34,9,0,Fall,Math 9,I
2017,440,SCHOOL E,7260,9,Never EL,0,0,283,1,0,Fall,Math 9,B
2017,440,SCHOOL E,7336,9,Never EL,0,0,283,17,0,Fall,Math 9,D+
2017,440,SCHOOL E,7849,9,Never EL,0,0,283,25,0,Fall,Math 9,A-
2017,440,SCHOOL E,8774,9,Never EL,0,0,283,5,0,Fall,Math 9,B
2017,440,SCHOOL E,8886,9,Never EL,0,0,283,4,0,Fall,Math 9,C+
2017,440,SCHOOL E,9184,9,Never EL,0,0,283,9,0,Fall,Math 9,I
2017,440,SCHOOL E,9262,9,Never EL,0,0,283,9,0,Fall,Math 9,B
2017,440,SCHOOL E,9287,9,Never EL,0,0,283,13,0,Fall,Math 9,A-
2017,440,SCHOOL E,9380,9,Never EL,0,0,283,27,0,Fall,Math 9,A
2017,440,SCHOOL E,9696,9,Never EL,1,0,283,3,0,Fall,Math 9,D-
2017,440,SCHOOL E,10093,9,Never EL,0,0,283,7,0,Fall,Math 9,C
2017,440,SCHOOL E,10135,9,Never EL,0,0,283,0,0,Fall,Math 9,B
2017,440,SCHOOL E,10286,9,Never EL,0,0,283,19,0,Fall,Math 9,D+
2017,440,SCHOOL E,10325,9,Never EL,0,0,283,9,0,Fall,Math 9,D
2017,440,SCHOOL E,11708,9,Never EL,1,0,283,1,0,Fall,Math 9,F
2017,440,SCHOOL E,11713,9,Never EL,0,0,283,8,0,Fall,Math 9,A
2017,440,SCHOOL E,11910,9,Never EL,0,0,283,5,0,Fall,Math 9,B
2017,440,SCHOOL E,12489,9,Never EL,1,0,283,2,0,Fall,Math 9,P
2017,440,SCHOOL E,12775,9,Never EL,0,0,137,5,0,Fall,Math 9,D
2017,440,SCHOOL E,12836,9,Never EL,0,0,283,2,0,Fall,Math 9,B
2017,440,SCHOOL E,12851,9,Never EL,0,0,283,6,0,Fall,Math 9,D-
2017,440,SCHOOL E,12861,9,Never EL,0,0,283,16,0,Fall,Math 9,B
2017,440,SCHOOL E,12974,9,Never EL,0,0,283,7,0,Fall,Math 9,D
2017,440,SCHOOL E,13096,9,Never EL,0,0,283,0,0,Fall,Math 9,A+
2017,440,SCHOOL E,14526,9,Never EL,0,0,283,7,0,Fall,Math 9,A
2017,440,SCHOOL E,17194,9,Never EL,0,0,283,17,0,Fall,Math 9,C
2017,440,SCHOOL E,17982,9,Never EL,0,0,283,12,0,Fall,Math 9,B-
2017,440,SCHOOL E,18277,9,Never EL,0,0,283,14,0,Fall,Math 9,A+
2017,440,SCHOOL E,18340,9,Never EL,0,0,283,3,0,Fall,Math 9,D
2017,440,SCHOOL E,18352,9,Never EL,0,0,283,31,0,Fall,Math 9,D+
2017,440,SCHOOL E,18527,9,Never EL,0,0,283,3,0,Fall,Math 9,B
2017,440,SCHOOL E,18824,9,Never EL,0,0,283,4,0,Fall,Math 9,A-
2017,440,SCHOOL E,18945,9,Never EL,0,0,283,6,0,Fall,Math 9,A
2017,440,SCHOOL E,19056,9,Never EL,0,0,283,5,0,Fall,Math 9,D-
2017,440,SCHOOL E,19186,9,Never EL,0,0,283,5,0,Fall,Math 9,A
2017,440,SCHOOL E,19245,9,Never EL,1,0,283,20,0,Fall,Math 9,B-
2017,440,SCHOOL E,19905,9,Never EL,0,0,283,5,0,Fall,Math 9,B-
2017,440,SCHOOL E,20369,9,Never EL,1,0,283,9,0,Fall,Math 9,D
2017,440,SCHOOL E,20431,9,Never EL,0,0,283,0,0,Fall,Math 9,F
2017,440,SCHOOL E,20435,9,Never EL,0,0,283,5,0,Fall,Math 9,A-
2017,440,SCHOOL E,20646,9,Never EL,0,0,283,18,0,Fall,Math 9,B
2018,440,SCHOOL E,1270,9,Never EL,0,0,281,3,0,Fall,Math 9,D-
2018,440,SCHOOL E,5440,9,Never EL,0,0,281,1,0,Fall,Math 9,B-
2018,440,SCHOOL E,9409,9,Never EL,0,0,281,6,0,Fall,Math 9,F
2018,440,SCHOOL E,9673,9,Never EL,0,0,281,5,0,Fall,Math 9,A
2018,440,SCHOOL E,16348,9,Never EL,0,0,281,3,0,Fall,Math 9,C-
2018,440,SCHOOL E,17569,9,Never EL,1,0,281,10,0,Fall,Math 9,B-
2018,440,SCHOOL E,21701,9,Never EL,1,0,281,4,0,Fall,Math 9,D
2017,440,SCHOOL E,12307,9,Never EL,1,0,283,43,2,Fall,Math 9,D+
2018,440,SCHOOL E,20178,9,Never EL,0,0,281,55,4,Fall,Math 9,D-
2017,440,SCHOOL E,50,9,Current EL,0,1,122,8,0,Fall,Math 9,C-
2017,440,SCHOOL E,8878,9,Current EL,0,1,283,9,0,Fall,Math 9,A-
2017,440,SCHOOL E,9320,9,Current EL,1,1,277,12,0,Fall,Math 9,C
2017,440,SCHOOL E,9873,9,Current EL,1,1,283,8,0,Fall,Math 9,B+
2017,440,SCHOOL E,10150,9,Current EL,0,1,283,18,0,Fall,Math 9,B
2017,440,SCHOOL E,10563,9,Current EL,1,1,88,0,0,Fall,Math 9,B-
2017,440,SCHOOL E,10601,9,Current EL,0,1,283,18,0,Fall,Math 9,A
2017,440,SCHOOL E,10958,9,Current EL,0,1,283,17,0,Fall,Math 9,A
2017,440,SCHOOL E,10961,9,Current EL,0,1,283,5,0,Fall,Math 9,F
2017,440,SCHOOL E,11034,9,Current EL,0,1,283,3,0,Fall,Math 9,F
2017,440,SCHOOL E,11105,9,Current EL,0,1,283,1,0,Fall,Math 9,D
2017,440,SCHOOL E,11406,9,Current EL,0,1,283,21,0,Fall,Math 9,A+
2017,440,SCHOOL E,11434,9,Current EL,0,1,283,7,0,Fall,Math 9,F
2017,440,SCHOOL E,11642,9,Current EL,0,1,283,13,0,Fall,Math 9,C
2017,440,SCHOOL E,12343,9,Current EL,0,1,283,8,0,Fall,Math 9,A+
2017,440,SCHOOL E,12488,9,Current EL,0,1,283,8,0,Fall,Math 9,C+
2017,440,SCHOOL E,12590,9,Current EL,0,1,283,13,0,Fall,Math 9,B
2017,440,SCHOOL E,12932,9,Current EL,0,1,283,3,0,Fall,Math 9,F
2017,440,SCHOOL E,13066,9,Current EL,0,1,283,37,0,Fall,Math 9,P
2017,440,SCHOOL E,13370,9,Current EL,0,1,283,1,0,Fall,Math 9,D+
2017,440,SCHOOL E,13869,9,Current EL,1,1,277,9,0,Fall,Math 9,P
2017,440,SCHOOL E,13916,9,Current EL,0,1,283,9,0,Fall,Math 9,A-
2017,440,SCHOOL E,14402,9,Current EL,1,1,283,2,0,Fall,Math 9,A-
2017,440,SCHOOL E,14578,9,Current EL,1,1,283,11,0,Fall,Math 9,C+
2017,440,SCHOOL E,15001,9,Current EL,0,1,283,0,0,Fall,Math 9,B+
2017,440,SCHOOL E,15090,9,Current EL,0,1,283,31,0,Fall,Math 9,C
2017,440,SCHOOL E,15175,9,Current EL,0,1,283,25,0,Fall,Math 9,F
2017,440,SCHOOL E,15522,9,Current EL,0,1,283,14,0,Fall,Math 9,F
2017,440,SCHOOL E,15619,9,Current EL,0,1,283,20,0,Fall,Math 9,D
2017,440,SCHOOL E,15834,9,Current EL,0,1,283,33,0,Fall,Math 9,B
2017,440,SCHOOL E,15917,9,Current EL,0,1,283,7,0,Fall,Math 9,C+
2017,440,SCHOOL E,16513,9,Current EL,0,1,283,12,0,Fall,Math 9,A
2017,440,SCHOOL E,16928,9,Current EL,1,1,283,2,0,Fall,Math 9,C-
2017,440,SCHOOL E,16935,9,Current EL,0,1,283,7,0,Fall,Math 9,C
2017,440,SCHOOL E,16967,9,Current EL,0,1,283,23,0,Fall,Math 9,F
2017,440,SCHOOL E,17058,9,Current EL,0,1,283,16,0,Fall,Math 9,A-
2017,440,SCHOOL E,17131,9,Current EL,0,1,161,31,0,Fall,Math 9,F
2018,440,SCHOOL E,25,9,Current EL,1,1,281,26,0,Fall,Math 9,A+
2018,440,SCHOOL E,95,9,Current EL,0,1,281,0,0,Fall,Math 9,C
2018,440,SCHOOL E,135,9,Current EL,0,1,281,2,0,Fall,Math 9,A-
2018,440,SCHOOL E,323,9,Current EL,0,1,281,22,0,Fall,Math 9,B-
2018,440,SCHOOL E,367,9,Current EL,0,1,281,5,0,Fall,Math 9,D
2018,440,SCHOOL E,430,9,Current EL,0,1,281,1,0,Fall,Math 9,F
2018,440,SCHOOL E,493,9,Current EL,0,1,281,3,0,Fall,Math 9,B+
2018,440,SCHOOL E,1306,9,Current EL,0,1,277,4,0,Fall,Math 9,I
2018,440,SCHOOL E,1455,9,Current EL,1,1,281,23,0,Fall,Math 9,D
2018,440,SCHOOL E,1470,9,Current EL,0,1,281,1,0,Fall,Math 9,F
2018,440,SCHOOL E,1882,9,Current EL,0,1,281,4,0,Fall,Math 9,B-
2018,440,SCHOOL E,2840,9,Current EL,0,1,281,21,0,Fall,Math 9,C-
2018,440,SCHOOL E,2965,9,Current EL,0,1,281,5,0,Fall,Math 9,A
2018,440,SCHOOL E,3810,9,Current EL,0,1,281,2,0,Fall,Math 9,D-
2018,440,SCHOOL E,4487,9,Current EL,0,1,281,19,0,Fall,Math 9,B+
2018,440,SCHOOL E,6162,9,Current EL,0,1,281,4,0,Fall,Math 9,A-
2018,440,SCHOOL E,6163,9,Current EL,0,1,281,16,0,Fall,Math 9,F
2018,440,SCHOOL E,6253,9,Current EL,0,1,281,3,0,Fall,Math 9,D-
2018,440,SCHOOL E,6309,9,Current EL,1,1,143,4,0,Fall,Math 9,F
2018,440,SCHOOL E,6382,9,Current EL,0,1,281,8,0,Fall,Math 9,C
2018,440,SCHOOL E,6660,9,Current EL,0,1,281,5,0,Fall,Math 9,F
2018,440,SCHOOL E,6682,9,Current EL,0,1,281,2,0,Fall,Math 9,C-
2018,440,SCHOOL E,6719,9,Current EL,0,1,281,21,0,Fall,Math 9,A-
2018,440,SCHOOL E,6745,9,Current EL,0,1,281,8,0,Fall,Math 9,C
2018,440,SCHOOL E,6746,9,Current EL,0,1,281,4,0,Fall,Math 9,A
2018,440,SCHOOL E,6815,9,Current EL,0,1,281,5,0,Fall,Math 9,D
2018,440,SCHOOL E,7246,9,Current EL,0,1,281,1,0,Fall,Math 9,C+
2018,440,SCHOOL E,7434,9,Current EL,1,1,281,2,0,Fall,Math 9,D-
2018,440,SCHOOL E,7509,9,Current EL,0,1,36,13,0,Fall,Math 9,C
2018,440,SCHOOL E,7668,9,Current EL,0,1,281,11,0,Fall,Math 9,A
2018,440,SCHOOL E,7912,9,Current EL,0,1,281,1,0,Fall,Math 9,A
2018,440,SCHOOL E,8212,9,Current EL,0,1,281,9,0,Fall,Math 9,A
2018,440,SCHOOL E,8467,9,Current EL,0,1,281,6,0,Fall,Math 9,C-
2018,440,SCHOOL E,8544,9,Current EL,1,1,281,4,0,Fall,Math 9,B
2018,440,SCHOOL E,8742,9,Current EL,0,1,281,9,0,Fall,Math 9,C
2018,440,SCHOOL E,8832,9,Current EL,1,1,281,2,0,Fall,Math 9,F
2018,440,SCHOOL E,8976,9,Current EL,0,1,281,20,0,Fall,Math 9,B-
2018,440,SCHOOL E,9069,9,Current EL,0,1,281,5,0,Fall,Math 9,B-
2018,440,SCHOOL E,9265,9,Current EL,0,1,281,23,0,Fall,Math 9,F
2018,440,SCHOOL E,9360,9,Current EL,0,1,281,1,0,Fall,Math 9,C+
2018,440,SCHOOL E,9523,9,Current EL,1,1,239,6,0,Fall,Math 9,A
2018,440,SCHOOL E,9550,9,Current EL,0,1,281,0,0,Fall,Math 9,F
2018,440,SCHOOL E,9978,9,Current EL,0,1,281,6,0,Fall,Math 9,F
2018,440,SCHOOL E,10653,9,Current EL,0,1,281,4,0,Fall,Math 9,C-
2018,440,SCHOOL E,10713,9,Current EL,0,1,281,0,0,Fall,Math 9,A+
2018,440,SCHOOL E,10931,9,Current EL,1,1,281,9,0,Fall,Math 9,D
2018,440,SCHOOL E,11997,9,Current EL,0,1,281,4,0,Fall,Math 9,F
2018,440,SCHOOL E,14056,9,Current EL,0,1,281,3,0,Fall,Math 9,A
2018,440,SCHOOL E,14233,9,Current EL,0,1,281,8,0,Fall,Math 9,B-
2018,440,SCHOOL E,14460,9,Current EL,0,1,281,2,0,Fall,Math 9,D-
2018,440,SCHOOL E,15295,9,Current EL,0,1,281,1,0,Fall,Math 9,B+
2018,440,SCHOOL E,17445,9,Current EL,1,1,281,1,0,Fall,Math 9,C-
2018,440,SCHOOL E,17476,9,Current EL,0,1,281,7,0,Fall,Math 9,B-
2018,440,SCHOOL E,17528,9,Current EL,0,1,281,2,0,Fall,Math 9,A+
2018,440,SCHOOL E,18457,9,Current EL,0,1,281,3,0,Fall,Math 9,B-
2018,440,SCHOOL E,18609,9,Current EL,0,1,281,17,0,Fall,Math 9,F
2018,440,SCHOOL E,18649,9,Current EL,0,1,281,4,0,Fall,Math 9,C
2018,440,SCHOOL E,19040,9,Current EL,0,1,281,7,0,Fall,Math 9,C
2018,440,SCHOOL E,19344,9,Current EL,0,1,281,8,0,Fall,Math 9,A-
2018,440,SCHOOL E,19447,9,Current EL,0,1,281,3,0,Fall,Math 9,B-
2018,440,SCHOOL E,20287,9,Current EL,0,1,281,27,0,Fall,Math 9,B+
2017,440,SCHOOL E,2905,9,Current EL,0,1,281,24,1,Fall,Math 9,D
2017,440,SCHOOL E,6647,9,Current EL,0,1,283,30,1,Fall,Math 9,D
2017,440,SCHOOL E,7894,9,Current EL,0,1,283,49,1,Fall,Math 9,D
2017,440,SCHOOL E,8607,9,Current EL,0,1,283,31,1,Fall,Math 9,C+
2017,440,SCHOOL E,11252,9,Current EL,1,1,283,57,1,Fall,Math 9,B-
2018,440,SCHOOL E,12877,9,Current EL,0,1,281,21,1,Fall,Math 9,D-
2018,440,SCHOOL E,16967,9,Current EL,0,1,281,38,1,Fall,Math 9,F
2017,440,SCHOOL E,7659,9,Current EL,1,1,283,42,2,Fall,Math 9,C-
2017,440,SCHOOL E,9014,9,Current EL,0,1,283,31,2,Fall,Math 9,A-
2017,440,SCHOOL E,10956,9,Current EL,0,1,283,54,2,Fall,Math 9,B
2018,440,SCHOOL E,730,9,Current EL,0,1,277,51,2,Fall,Math 9,D-
2018,440,SCHOOL E,3128,9,Current EL,1,1,281,30,2,Fall,Math 9,C
2018,440,SCHOOL E,4061,9,Current EL,0,1,281,55,2,Fall,Math 9,A+
2018,440,SCHOOL E,13151,9,Current EL,0,1,281,44,2,Fall,Math 9,A
2017,440,SCHOOL E,8317,9,Current EL,0,1,283,98,3,Fall,Math 9,A+
2018,440,SCHOOL E,492,9,Current EL,0,1,281,38,3,Fall,Math 9,F
2018,440,SCHOOL E,1387,9,Current EL,0,1,281,46,3,Fall,Math 9,D
2018,440,SCHOOL E,8179,9,Current EL,0,1,281,72,3,Fall,Math 9,D+
2018,440,SCHOOL E,1524,9,Current EL,0,1,281,49,4,Fall,Math 9,D-
2018,440,SCHOOL E,21605,9,Current EL,0,1,281,66,4,Fall,Math 9,F
2018,440,SCHOOL E,4003,9,Current EL,0,1,281,65,5,Fall,Math 9,A-
2018,440,SCHOOL E,12214,9,Current EL,0,1,281,69,5,Fall,Math 9,F
2018,440,SCHOOL E,12038,9,Current EL,0,1,281,64,6,Fall,Math 9,D
2017,440,SCHOOL E,15822,9,Current EL,0,1,283,82,8,Fall,Math 9,D+
2018,440,SCHOOL E,2116,9,Current EL,0,1,281,82,9,Fall,Math 9,A
2018,440,SCHOOL E,4455,9,Current EL,1,1,281,65,46,Fall,Math 9,C+
2017,440,SCHOOL E,8730,9,Former EL,0,1,283,6,0,Fall,Math 9,C-
2017,440,SCHOOL E,11704,9,Former EL,0,1,283,0,0,Fall,Math 9,B
2017,440,SCHOOL E,13445,9,Former EL,0,1,283,7,0,Fall,Math 9,D+
2017,440,SCHOOL E,14046,9,Former EL,0,1,283,6,0,Fall,Math 9,A
2018,440,SCHOOL E,1826,9,Former EL,0,1,281,10,0,Fall,Math 9,D-
2018,440,SCHOOL E,11170,9,Former EL,0,1,281,5,0,Fall,Math 9,B-
2018,440,SCHOOL E,16084,9,Former EL,0,1,281,21,0,Fall,Math 9,C-
2018,440,SCHOOL E,16136,9,Former EL,1,1,281,7,0,Fall,Math 9,D+
2018,440,SCHOOL E,20561,9,Former EL,0,1,200,12,0,Fall,Math 9,F
2017,440,SCHOOL E,3167,9,Former EL,0,1,283,30,1,Fall,Math 9,D
2017,440,SCHOOL E,10568,9,Former EL,0,1,283,55,2,Fall,Math 9,C-
2017,440,SCHOOL E,12351,9,Former EL,0,1,283,27,2,Fall,Math 9,B
2018,440,SCHOOL E,16360,9,Former EL,0,1,281,35,2,Fall,Math 9,F
2018,440,SCHOOL E,8237,9,Former EL,1,1,281,100,62,Fall,Math 9,A
2017,440,SCHOOL E,7922,9,Never EL,0,1,283,2,0,Fall,Math 9,A+
2017,440,SCHOOL E,7998,9,Never EL,0,1,283,6,0,Fall,Math 9,D
2017,440,SCHOOL E,8111,9,Never EL,0,1,283,33,0,Fall,Math 9,B
2017,440,SCHOOL E,8138,9,Never EL,0,1,283,13,0,Fall,Math 9,B
2017,440,SCHOOL E,9680,9,Never EL,0,1,283,0,0,Fall,Math 9,F
2017,440,SCHOOL E,11042,9,Never EL,0,1,283,1,0,Fall,Math 9,A
2017,440,SCHOOL E,11188,9,Never EL,0,1,283,11,0,Fall,Math 9,B+
2017,440,SCHOOL E,11337,9,Never EL,0,1,283,2,0,Fall,Math 9,B
2017,440,SCHOOL E,11756,9,Never EL,0,1,283,3,0,Fall,Math 9,A
2017,440,SCHOOL E,13137,9,Never EL,0,1,283,4,0,Fall,Math 9,B-
2017,440,SCHOOL E,13229,9,Never EL,1,1,283,4,0,Fall,Math 9,B
2017,440,SCHOOL E,13523,9,Never EL,0,1,283,8,0,Fall,Math 9,C+
2017,440,SCHOOL E,14534,9,Never EL,1,1,283,22,0,Fall,Math 9,C
2017,440,SCHOOL E,14710,9,Never EL,0,1,283,3,0,Fall,Math 9,A
2017,440,SCHOOL E,14769,9,Never EL,0,1,283,1,0,Fall,Math 9,C
2017,440,SCHOOL E,15063,9,Never EL,0,1,283,0,0,Fall,Math 9,F
2017,440,SCHOOL E,15262,9,Never EL,0,1,283,9,0,Fall,Math 9,B
2017,440,SCHOOL E,15461,9,Never EL,0,1,283,6,0,Fall,Math 9,D
2017,440,SCHOOL E,15802,9,Never EL,0,1,283,8,0,Fall,Math 9,A
2017,440,SCHOOL E,15863,9,Never EL,0,1,283,1,0,Fall,Math 9,D
2017,440,SCHOOL E,15957,9,Never EL,1,1,283,1,0,Fall,Math 9,A-
2017,440,SCHOOL E,16014,9,Never EL,0,1,283,3,0,Fall,Math 9,A-
2017,440,SCHOOL E,16052,9,Never EL,0,1,283,3,0,Fall,Math 9,B+
2017,440,SCHOOL E,16264,9,Never EL,0,1,283,5,0,Fall,Math 9,C-
2017,440,SCHOOL E,16694,9,Never EL,0,1,283,19,0,Fall,Math 9,A-
2017,440,SCHOOL E,16776,9,Never EL,0,1,283,9,0,Fall,Math 9,A-
2017,440,SCHOOL E,16963,9,Never EL,0,1,283,3,0,Fall,Math 9,C+
2017,440,SCHOOL E,16979,9,Never EL,0,1,283,2,0,Fall,Math 9,F
2017,440,SCHOOL E,19419,9,Never EL,1,1,283,3,0,Fall,Math 9,A
2017,440,SCHOOL E,21233,9,Never EL,0,1,283,3,0,Fall,Math 9,A
2017,440,SCHOOL E,21311,9,Never EL,1,1,283,6,0,Fall,Math 9,A
2017,440,SCHOOL E,21429,9,Never EL,0,1,283,2,0,Fall,Math 9,B+
2018,440,SCHOOL E,18,9,Never EL,0,1,281,23,0,Fall,Math 9,B
2018,440,SCHOOL E,231,9,Never EL,0,1,281,4,0,Fall,Math 9,C-
2018,440,SCHOOL E,678,9,Never EL,0,1,281,3,0,Fall,Math 9,A-
2018,440,SCHOOL E,777,9,Never EL,0,1,281,0,0,Fall,Math 9,B
2018,440,SCHOOL E,819,9,Never EL,0,1,280,7,0,Fall,Math 9,C
2018,440,SCHOOL E,866,9,Never EL,0,1,281,2,0,Fall,Math 9,D+
2018,440,SCHOOL E,1187,9,Never EL,0,1,281,19,0,Fall,Math 9,D
2018,440,SCHOOL E,1226,9,Never EL,0,1,281,14,0,Fall,Math 9,A
2018,440,SCHOOL E,1251,9,Never EL,1,1,281,5,0,Fall,Math 9,D-
2018,440,SCHOOL E,1335,9,Never EL,0,1,281,8,0,Fall,Math 9,A-
2018,440,SCHOOL E,1406,9,Never EL,0,1,281,6,0,Fall,Math 9,F
2018,440,SCHOOL E,1620,9,Never EL,0,1,281,18,0,Fall,Math 9,A
2018,440,SCHOOL E,1712,9,Never EL,0,1,281,7,0,Fall,Math 9,B-
2018,440,SCHOOL E,2000,9,Never EL,0,1,281,6,0,Fall,Math 9,B-
2018,440,SCHOOL E,2006,9,Never EL,0,1,281,0,0,Fall,Math 9,D+
2018,440,SCHOOL E,2015,9,Never EL,0,1,281,1,0,Fall,Math 9,B+
2018,440,SCHOOL E,2032,9,Never EL,1,1,281,0,0,Fall,Math 9,B
2018,440,SCHOOL E,2314,9,Never EL,0,1,281,24,0,Fall,Math 9,B+
2018,440,SCHOOL E,2823,9,Never EL,0,1,281,2,0,Fall,Math 9,D
2018,440,SCHOOL E,2879,9,Never EL,0,1,281,23,0,Fall,Math 9,C
2018,440,SCHOOL E,3259,9,Never EL,0,1,281,15,0,Fall,Math 9,C
2018,440,SCHOOL E,3290,9,Never EL,0,1,281,4,0,Fall,Math 9,B-
2018,440,SCHOOL E,3367,9,Never EL,0,1,281,17,0,Fall,Math 9,D-
2018,440,SCHOOL E,3471,9,Never EL,0,1,281,6,0,Fall,Math 9,D-
2018,440,SCHOOL E,3549,9,Never EL,0,1,281,9,0,Fall,Math 9,B-
2018,440,SCHOOL E,3805,9,Never EL,0,1,281,26,0,Fall,Math 9,C-
2018,440,SCHOOL E,4072,9,Never EL,0,1,281,3,0,Fall,Math 9,B
2018,440,SCHOOL E,4156,9,Never EL,1,1,281,5,0,Fall,Math 9,B-
2018,440,SCHOOL E,4227,9,Never EL,0,1,281,22,0,Fall,Math 9,C
2018,440,SCHOOL E,4314,9,Never EL,0,1,281,1,0,Fall,Math 9,A-
2018,440,SCHOOL E,4685,9,Never EL,1,1,281,37,0,Fall,Math 9,B
2018,440,SCHOOL E,5290,9,Never EL,0,1,281,15,0,Fall,Math 9,D-
2018,440,SCHOOL E,5312,9,Never EL,0,1,281,9,0,Fall,Math 9,C-
2018,440,SCHOOL E,5392,9,Never EL,0,1,96,3,0,Fall,Math 9,A
2018,440,SCHOOL E,5466,9,Never EL,0,1,281,0,0,Fall,Math 9,C+
2018,440,SCHOOL E,5832,9,Never EL,0,1,281,18,0,Fall,Math 9,B+
2018,440,SCHOOL E,5900,9,Never EL,0,1,281,7,0,Fall,Math 9,D
2018,440,SCHOOL E,5929,9,Never EL,1,1,281,5,0,Fall,Math 9,D
2018,440,SCHOOL E,5942,9,Never EL,1,1,281,7,0,Fall,Math 9,B+
2018,440,SCHOOL E,5952,9,Never EL,0,1,281,1,0,Fall,Math 9,B
2018,440,SCHOOL E,5976,9,Never EL,0,1,281,1,0,Fall,Math 9,A
2018,440,SCHOOL E,6168,9,Never EL,0,1,280,1,0,Fall,Math 9,A
2018,440,SCHOOL E,6493,9,Never EL,0,1,281,8,0,Fall,Math 9,C-
2018,440,SCHOOL E,6533,9,Never EL,0,1,281,16,0,Fall,Math 9,A-
2018,440,SCHOOL E,6714,9,Never EL,0,1,281,3,0,Fall,Math 9,A+
2018,440,SCHOOL E,7123,9,Never EL,0,1,281,0,0,Fall,Math 9,A-
2018,440,SCHOOL E,7225,9,Never EL,0,1,281,30,0,Fall,Math 9,C
2018,440,SCHOOL E,7268,9,Never EL,0,1,281,11,0,Fall,Math 9,A
2018,440,SCHOOL E,7438,9,Never EL,0,1,281,8,0,Fall,Math 9,A
2018,440,SCHOOL E,8063,9,Never EL,0,1,281,8,0,Fall,Math 9,C
2018,440,SCHOOL E,8064,9,Never EL,0,1,281,7,0,Fall,Math 9,F
2018,440,SCHOOL E,8082,9,Never EL,0,1,281,23,0,Fall,Math 9,B+
2018,440,SCHOOL E,8641,9,Never EL,0,1,281,2,0,Fall,Math 9,A-
2018,440,SCHOOL E,8670,9,Never EL,1,1,281,9,0,Fall,Math 9,F
2018,440,SCHOOL E,9113,9,Never EL,0,1,281,6,0,Fall,Math 9,C-
2018,440,SCHOOL E,9123,9,Never EL,0,1,281,33,0,Fall,Math 9,B
2018,440,SCHOOL E,9261,9,Never EL,0,1,281,7,0,Fall,Math 9,A
2018,440,SCHOOL E,9474,9,Never EL,0,1,281,36,0,Fall,Math 9,C-
2018,440,SCHOOL E,9525,9,Never EL,0,1,281,36,0,Fall,Math 9,C-
2018,440,SCHOOL E,9643,9,Never EL,0,1,281,0,0,Fall,Math 9,C-
2018,440,SCHOOL E,9817,9,Never EL,0,1,281,1,0,Fall,Math 9,A
2018,440,SCHOOL E,9975,9,Never EL,0,1,281,8,0,Fall,Math 9,A+
2018,440,SCHOOL E,9980,9,Never EL,0,1,281,22,0,Fall,Math 9,B
2018,440,SCHOOL E,10125,9,Never EL,0,1,149,3,0,Fall,Math 9,F
2018,440,SCHOOL E,10524,9,Never EL,1,1,281,15,0,Fall,Math 9,C+
2018,440,SCHOOL E,10923,9,Never EL,1,1,281,2,0,Fall,Math 9,I
2018,440,SCHOOL E,11156,9,Never EL,0,1,280,24,0,Fall,Math 9,D-
2018,440,SCHOOL E,11503,9,Never EL,0,1,281,4,0,Fall,Math 9,C+
2018,440,SCHOOL E,11771,9,Never EL,1,1,274,16,0,Fall,Math 9,P
2018,440,SCHOOL E,11806,9,Never EL,0,1,281,17,0,Fall,Math 9,D+
2018,440,SCHOOL E,11868,9,Never EL,0,1,281,11,0,Fall,Math 9,B
2018,440,SCHOOL E,11996,9,Never EL,0,1,281,6,0,Fall,Math 9,B+
2018,440,SCHOOL E,12321,9,Never EL,0,1,281,0,0,Fall,Math 9,C
2018,440,SCHOOL E,12741,9,Never EL,0,1,281,2,0,Fall,Math 9,A-
2018,440,SCHOOL E,12924,9,Never EL,1,1,281,4,0,Fall,Math 9,D+
2018,440,SCHOOL E,12928,9,Never EL,0,1,281,12,0,Fall,Math 9,A
2018,440,SCHOOL E,13153,9,Never EL,1,1,281,17,0,Fall,Math 9,B+
2018,440,SCHOOL E,13210,9,Never EL,0,1,281,20,0,Fall,Math 9,A-
2018,440,SCHOOL E,13216,9,Never EL,0,1,281,5,0,Fall,Math 9,A-
2018,440,SCHOOL E,13227,9,Never EL,0,1,281,6,0,Fall,Math 9,A
2018,440,SCHOOL E,13473,9,Never EL,0,1,281,0,0,Fall,Math 9,C-
2018,440,SCHOOL E,13666,9,Never EL,1,1,281,2,0,Fall,Math 9,D-
2018,440,SCHOOL E,13864,9,Never EL,0,1,281,23,0,Fall,Math 9,B
2018,440,SCHOOL E,14182,9,Never EL,0,1,281,34,0,Fall,Math 9,A-
2018,440,SCHOOL E,14220,9,Never EL,0,1,281,5,0,Fall,Math 9,B-
2018,440,SCHOOL E,14607,9,Never EL,0,1,281,8,0,Fall,Math 9,B-
2018,440,SCHOOL E,14628,9,Never EL,0,1,281,7,0,Fall,Math 9,B-
